ID,Study,ref,Pulish,Author,Country,condition,Climatetype,Year,Duration,La,LA,Long,MAP,MAT,Biome,ecosystem,Fertilizer,Treat,n,area1,pH1,TC1,TN1,C,N,P,K,pH,cpH,moisture,SOM,TOC,tTOC,TN,tTN,CN,NH4,NO3,AP,AK,Total,Totalsd,PP,PPsd,Ba,Basd,Fu,Fusd,Om,Omsd,H,Hsd,MI,MIsd,EI,EIsd,SI,SIsd,CI,CIsd,PPI,PPIsd,SP,SPsd,Total1,Totalsd1,PP1,PPsd1,Ba1,Basd1,Fu1,Fusd1,Om1,Omsd1,H1,Hsd1,MI1,MIsd1,EI1,EIsd1,SI1,SIsd1,CI1,CIsd1,PPI1,PPIsd1,SP1,SPsd1,RRTotal,RRPP,RRBa,RRFu,RROm,RRH,RRMI,RREI,RRSI,RRCI,RRPPI,RRSP
114,3,a114,2023,Jesper Liengaard Johansen,Denmark,E,atemp,17,Long,55.66,55.66,-12.3,765.3,9.13,cropland,A,OF,OFA,3,NA,NA,NA,NA,3470,170,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.879,NA,2.53,1,11.4,4.5,0.606,0.323,0.343,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1,10.5,2.54,NA,0.941,0.119,0.875,0.125,0.3,0.071,0.424,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,0.04,1.767786742,0.989031442,2.567144748,0.703097511,-0.212003008,NA,NA,NA,NA,NA,NA,2.132686056
48,2,a48,2010,Cheng Hu,China,A,atemp,13,Long,36.866,36.866,115.016,542.7,13.2,cropland,A,OF,OFA,3,d,NA,NA,NA,3420,100.5,36,196.2,7.17,-0.35,NA,22.35,12.96,5.899071926,1.38,1.38,9.39,NA,NA,54.92,278.08,649,21.98726454,215,20.39054042,330,25.67386882,8,0.500269736,96,6.638212331,2.44,0.059363478,2.02,0.057959561,NA,NA,NA,NA,NA,NA,2.7,0.056058644,NA,NA,425,14.3984398,95,9.009773672,280,21.7838887,5,0.312668585,45,3.11166203,2.37,0.057660427,1.7,0.048777849,NA,NA,NA,NA,NA,NA,3.1,0.064363628,NA,NA,0.423343548,0.816761137,0.164303051,0.470003629,0.757685702,0.029108084,0.17246926,NA,NA,NA,-0.138150338,NA
53,2,a53,2011,Cheng Hu,China,N,atemp,4,bMiddle,36.866,36.866,115.016,219.71,13.69,cropland,A,OF,OFA,3,a,NA,NA,NA,3420,100.5,36,196.2,NA,NA,7.17,22.34304,12.96,NA,1.38,1.38,9.39,NA,NA,54.92,278.08,561,19.00594054,286,27.12416074,250,19.44990062,22,1.375741773,3,0.207444135,2.28,0.08,1.75,0.09,NA,NA,NA,NA,NA,NA,2.97,0.33,282,9,180,6.09816274,82,7.776857275,70,5.445972174,10,0.62533717,18,1.244664812,2.32,0.08,1.91,0.1,NA,NA,NA,NA,NA,NA,2.8,0.21,184,9,1.136764055,1.249272564,1.272965676,0.78845736,-1.791759469,-0.017391743,-0.087487454,NA,NA,NA,0.058942536,0.426971313
53,2,a53,2011,Cheng Hu,China,N,atemp,4,bMiddle,36.866,36.866,115.016,219.71,13.69,cropland,A,OF,OFA,3,a,NA,NA,NA,3420,100.5,36,196.2,NA,NA,7.26,20.8604,12.1,4.64,1.2,1.2,10.08,NA,NA,36.29,161.75,319,10.80729952,115,10.90656813,200,15.5599205,3,0.187601151,1,0.069148045,1.98,0.07,1.23,0.02,NA,NA,NA,NA,NA,NA,3,0.1,285,20,211,7.148401878,120,11.38076674,80,6.223968199,4,0.250134868,7,0.484036316,2.24,0.08,1.47,0.06,NA,NA,NA,NA,NA,NA,3.1,0.08,193,14,0.413332969,-0.042559614,0.916290732,-0.287682072,-1.945910149,-0.123379021,-0.178248231,NA,NA,NA,-0.032789823,0.389798991
49,1,a49,2010,Qi Li,China,A,atemp,22,Long,41.516,41.516,123.4,705,7.6,cropland,A,OF,OFA,3,d,NA,18.4,1.5,3373.694896,271.4,155.1,116.3,6.66,-0.11,NA,17.71,10.27,3.323665893,1.82,0.32,5.64,NA,NA,NA,NA,553,18.73491108,167.01,15.83918212,247.19,19.23128374,100.65,6.294018612,38.16,2.638689402,NA,NA,2.11,0.09,48,2.974474323,25,1.635999257,10.24,0.83,2.4,0.12,734.55,12.79,171,5.793254603,64.13,6.082071427,61.56,4.789343529,30.78,1.924787808,14.54,1.005412576,NA,NA,2.35,0.05,45,2.788569678,52,3.402878455,26.58,1.62,2.8,0.06,525.75,11.08,1.173694445,0.957141418,1.390144963,1.184784024,0.964884374,NA,-0.107727381,0.064538521,-0.732367894,-0.953857434,-0.15415068,0.334432252
49,4,a49,2010,Qi Li,China,A,atemp,22,Long,41.516,41.516,123.4,705,7.6,cropland,A,OF,OFA,3,d,NA,18.4,1.5,3373.694896,571.4,155.1,116.3,6.27,-0.5,NA,16.76,9.72,2.77262181,1.8,0.3,5.4,NA,NA,NA,NA,684,23.17301841,155.95,14.79025478,378.25,29.42769964,120.38,7.527808848,29.41,2.033644007,NA,NA,1.72,0.1,75,4.647616129,28,1.832319168,16.49,6.02,2.18,0.08,628.17,16.93,171,5.793254603,64.13,6.082071427,61.56,4.789343529,30.78,1.924787808,14.54,1.005412576,NA,NA,2.35,0.05,45,2.788569678,52,3.402878455,26.58,1.62,2.8,0.06,525.75,11.08,1.386294361,0.88862317,1.815543044,1.363788278,0.70443128,NA,-0.312091037,0.510825624,-0.619039208,-0.477404917,-0.25029454,0.177985016
49,5,a49,2010,Qi Li,China,A,atemp,22,Long,41.516,41.516,123.4,705,7.6,cropland,A,OF,OFA,3,d,NA,18.4,1.5,3373.694896,871.4,155.1,116.3,6.07,-0.7,NA,15.92,9.23,2.285382831,2.32,0.82,3.98,NA,NA,NA,NA,855,28.96627301,176.99,16.78568255,412.97,32.12890184,203.49,12.72498606,60.71,4.197977819,NA,NA,2.3,0.48,55,3.408251828,40,2.617598812,13.5,3.57,2.32,0.15,639.37,12.02,171,5.793254603,64.13,6.082071427,61.56,4.789343529,30.78,1.924787808,14.54,1.005412576,NA,NA,2.35,0.05,45,2.788569678,52,3.402878455,26.58,1.62,2.8,0.06,525.75,11.08,1.609437912,1.015180961,1.903362642,1.888751735,1.429204957,NA,-0.021506205,0.200670695,-0.262364264,-0.677469368,-0.188052232,0.195657502
66,2,a66,2013,Chun Jiang,China,A,sub,11,Long,28.25,28.25,116.916,1795,17.6,cropland,A,OF,OFA,3,d,4.9,6,0.29,3000,600,300,20,5.57,-0.09,NA,18.62,10.8,6.92575406,1.27,0.98,8.5,3.87,16.86,277.26,206.7,567.3,19.21937623,301,28.54675658,204,15.87111891,43.5,2.720216688,18.8,1.299983248,1.4,0.034061012,NA,NA,91.3,5.657698035,54.3,3.553390387,NA,NA,NA,NA,18,2,127.69,4.32596889,81.5,7.729437413,7.29,0.567159102,28.3,1.76970419,10.6,0.732969278,1.41,0.034304305,NA,NA,65.5,4.058918086,66.5,4.351758024,NA,NA,NA,NA,3,0.3,1.491282813,1.306507245,3.331616448,0.429899133,0.573002869,-0.007117468,NA,0.332100645,-0.202677721,NA,NA,1.791759469
39,2,a39,2008,T.A. Forge,Canada,N,atemp,3,bMiddle,48,48,-115,105.15,4.75,shrubwood,S,OF,OFS,6,a,NA,7,0.7,2540.5,13.875,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1526,118.7221934,396,24.76335192,76,5.255251429,NA,NA,NA,NA,54,3.346283613,44,2.879358693,18,1.382728958,NA,NA,0.64,0.05506056,NA,NA,NA,NA,1271,98.88329477,295,18.4474465,50,3.457402256,NA,NA,NA,NA,60,3.718092903,39,2.552158841,16,1.229092407,NA,NA,0.55,0.061927732,NA,NA,0.182845941,0.294438855,0.418710335,NA,NA,-0.105360516,0.120627988,0.117783036,NA,0.151549898
106,3,a106,2021,Janina Milkereit,USA,N,tropical ,0.3,aShort,38.5,38.5,-121.7,136.2,17.35,corpland ,A,OF,OFA,4,a,NA,NA,NA,2468.442,336.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.8,2.4,NA,NA,19.5,2.6,NA,NA,8.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,2.9,NA,NA,30.1,3.7,NA,NA,3.2,0.1,NA,NA,NA,NA,NA,NA,NA,0.134633726,NA,-0.434110706,NA,0.940983344
38,2,a38,2008,Klaus Birkhofer, Germany,E,atemp,30,Long,46.433,46.433,6.983,785,9.5,cropland,A,OF,OFA,4,d,NA,NA,NA,2272,102,27,157,5.4,0.9,NA,25.86,15,2,0.18,0.18,83.33,NA,NA,NA,NA,551,50,280,19,160,32,60,20,51,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434,26,382,50,170,20,100,12,90,27,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,21,0.366314201,0.498991166,0.470003629,-0.405465108,0.840783179,NA,NA,NA,NA,NA,NA,0.652509535
38,3,a38,2008,Klaus Birkhofer, Germany,E,atemp,30,Long,46.433,46.433,6.983,785,9.5,cropland,A,OF,OFA,4,d,NA,NA,NA,2272,157,41,258,5.8,1.3,NA,27.584,16,3,0.195,0.195,82.05,NA,NA,NA,NA,590,25,260,24,190,30,90,21,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,27,382,50,170,20,100,12,90,27,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,21,0.434701928,0.424883194,0.641853886,0,0.820980552,NA,NA,NA,NA,NA,NA,0.725794258
47,4,a47,2010,C. HU,China,A,atemp,1,aShort,36.866,36.866,115.016,157.86,13.99,cropland,A,OF,OFA,3,a,NA,NA,NA,2218,244,231,127.5,7.16,-0.01,NA,22.5,13.05,0.087006961,1.46,1.46,8.94,NA,NA,60.48,270.06,426.92,14.46348687,146.43,13.88738062,251.83,19.5922739,16.91,1.057445154,11.75,0.81248953,1.98,0.048172002,1.4,0.040169993,92.05,5.704174196,48.22,3.155515367,2.21,0.169768389,2.94,0.061041634,NA,NA,371.77,12.59507756,183.34,17.38791479,145.87,11.34862802,25.96,1.623375292,16.6,1.147857549,2.19,0.053281154,1.6,0.045908563,90.4,5.601926641,58.41,3.822348665,5.14,0.394845936,2.75,0.057096767,NA,NA,0.138321259,-0.224794854,0.546038443,-0.428651729,-0.345549455,-0.100804699,-0.133531393,0.01808764,-0.191713235,-0.844060564,0.06680867,NA
2,1,a2,1993,M. H. Opperman,England,E,atemp,0.1,aShort,50.816,50.816,0.25,151.45,9.82,grassland,S,OF,OFS,4,a,NA,NA,NA,2150,120,NA,NA,7.45,0.35,16.4,NA,NA,NA,NA,NA,NA,12.8,6.1,NA,NA,7490,253.7513273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2290,77.58218152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18501698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,a18,2003,Norman Q. Arancon,USA,N,atemp,2,bMiddle,41.15,41.15,-81.35,1286,12.99,shrubwood,S,OF,OFS,4,a,NA,NA,NA,2000,65,135,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.77,20.35329572,56.77,23,520,10,24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.91,23.47487747,79.66,22,600,125,13.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.142687955,-0.338759561,-0.143100844,0.594056278,NA,NA,NA,NA,NA,NA,NA,NA
42,2,a42,2009,Qi Li,China,A,atemp,5,bMiddle,32.583,32.583,119.7,407.29,17.62,cropland,A,OF,OFA,3,d,NA,18.4,1.5,2000,174,75,75,NA,NA,NA,NA,NA,NA,NA,-1.5,NA,NA,NA,NA,NA,860,29.13566642,250,23.70993072,310,24.11787677,150,9.380057544,150,10.37220677,2.82,0.02,2.83,0.08,39.12,4.65,72.22,2.42,NA,NA,2.24,0.07,NA,NA,930,31.50717415,320,30.34871132,320,24.8958728,160,10.00539471,130,8.989245865,2.78,0.05,2.79,0.05,27.47,6.07,67.04,3.65,NA,NA,2.2,0.06,NA,NA,-0.078252197,-0.246860078,-0.031748698,-0.064538521,0.143100844,0.014285957,0.014235116,0.353539345,0.07442756,NA,0.018018506,NA
42,5,a42,2009,Qi Li,China,A,atemp,5,bMiddle,32.583,32.583,119.7,407.29,17.62,cropland,A,OF,OFA,3,d,NA,18.4,1.5,2000,350,75,75,NA,NA,NA,NA,NA,NA,NA,-1.5,NA,NA,NA,NA,NA,810,27.44173233,250,23.70993072,290,22.56188472,120,7.504046035,150,10.37220677,2.79,0.05,2.66,0.15,39.4,5.77,69.65,3.64,NA,NA,2.33,0.04,NA,NA,930,31.50717415,320,30.34871132,320,24.8958728,160,10.00539471,130,8.989245865,2.78,0.05,2.79,0.05,27.47,6.07,67.04,3.65,NA,NA,2.2,0.06,NA,NA,-0.138150338,-0.246860078,-0.098440073,-0.287682072,0.143100844,0.003590668,-0.047715473,0.360671316,0.038193244,NA,0.057410907,NA
100,4,a100,2020,Fengjuan Pan,China,A,atemp,19,Long,47.433,47.433,126.633,550,0.9,cropland,A,OF,OFA,3,d,6.1,23.8,1.8,1990,233.7,59.3,52.7,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,443,15.00825608,47.47,4.502041644,217.02,16.88406973,165.67,10.35996089,13.33,0.921743441,NA,NA,NA,NA,46.7,2.893915643,20.4,1.334975394,55.2,4.240368804,NA,NA,NA,NA,395,13.38207935,52.46,4.975291861,172.43,13.41498546,125.21,7.829846701,44.7,3.090917617,NA,NA,NA,NA,36.2,2.243249385,47,3.075678604,74.1,5.692234209,NA,NA,NA,NA,0.114684005,-0.099953042,0.229998158,0.28000553,-1.209956367,NA,NA,0.254685046,-0.834612701,-0.294452579,NA,NA
100,5,a100,2020,Fengjuan Pan,China,A,atemp,19,Long,47.433,47.433,126.633,550,0.9,cropland,A,OF,OFA,3,d,6.1,23.8,1.8,1990,233.7,59.3,52.7,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,1242,42.0773229,177.68,16.85112196,706.27,54.94752525,290.03,18.13665393,68.03,4.704141509,NA,NA,NA,NA,59.8,3.70569926,41.5,2.715758767,25.9,1.989593334,NA,NA,NA,NA,943,31.94759702,217.02,20.58211666,428.38,33.32779372,181.27,11.33548687,116.75,8.073034267,NA,NA,NA,NA,52.1,3.228544004,55.5,3.631918351,37.3,2.865321674,NA,NA,NA,NA,0.27541198,-0.200005336,0.499986949,0.469996733,-0.540086112,NA,NA,0.137840712,-0.290689594,-0.364750358,NA,NA
100,6,a100,2020,Fengjuan Pan,China,A,atemp,19,Long,47.433,47.433,126.633,550,0.9,cropland,A,OF,OFA,3,d,6.1,23.8,1.8,1990,233.7,59.3,52.7,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,825,27.94991256,51.42,4.87665855,507.76,39.50352616,217.02,13.57106726,48.91,3.382030887,NA,NA,NA,NA,55.2,3.420645471,51.7,3.383246464,32.3,2.481230296,NA,NA,NA,NA,513,17.37976381,66.02,6.261318503,239.85,18.66023466,115.58,7.227647006,91.84,6.350556463,NA,NA,NA,NA,52.7,3.265724933,63.3,4.142350119,38.3,2.942139949,NA,NA,NA,NA,0.475107541,-0.249930525,0.749995167,0.630026584,-0.630066058,NA,NA,0.046347498,-0.202427548,-0.170382666,NA,NA
37,2,a37,2008,Cheng Hu,China,A,atemp,11,Long,29.41,29.41,114.45,542.7,13.2,cropland,A,OF,OFA,3,d,NA,NA,NA,1983,100.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,75,166.532,15.79384873,262.064,20.38847503,52.8,3.301780256,92.488,6.395364397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88,3.68,310,10,217.403,20.61844027,64.356,5.006871218,5.425,0.339245415,22.847,1.579825387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.56,0.39,1.04334961,-0.266565291,1.404158579,2.275493291,1.398259089,NA,NA,NA,NA,NA,NA,1.000545116
37,4,a37,2008,Cheng Hu,China,A,atemp,11,Long,29.41,29.41,114.45,542.7,13.2,cropland,A,OF,OFA,3,d,NA,NA,NA,1983,100.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,60,215.202,20.40969804,88.05,6.850254999,23.2,1.450782234,41.4,2.862729068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88,3.68,280,20,175.615,16.65527793,82.656,6.430603944,24.472,1.530325121,14.252,0.985497939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.56,0.39,0.579818495,0.203283023,0.063217418,-0.053377328,1.066383633,NA,NA,NA,NA,NA,NA,1.000545116
114,5,a114,2023,Jesper Liengaard Johansen,Denmark,E,atemp,17,Long,55.66,55.66,-12.3,765.3,9.13,cropland,A,OF,OFA,3,NA,NA,NA,NA,1970,320,42,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.649,NA,6.18,1.7,10,1.9,0.359,0.123,0.11,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1,10.04,2.54,NA,0.941,0.119,0.875,0.125,0.3,0.071,0.424,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,0.04,1.880186074,1.882130411,2.436116486,0.179539914,-1.349253089,NA,NA,NA,NA,NA,NA,2.1587972
45,3,a45,2010,C¨¦cile Villenave,France,E,tropical ,30,Long,12.266,12.266,-2.15,800,28.69,cropland,A,OF,OFA,6,d,NA,NA,NA,1960,110,NA,NA,6.3,0.6,NA,3.6,2.09,0.812064965,0.3,0.3,6.96,NA,NA,147.3,NA,408,13.82250221,160.4,15.21229155,144.2,11.21870268,83,5.190298508,20.4,1.41062012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,142.7,209.9,7.111135328,93.3,8.848546143,64,4.97917456,39.9,2.495095307,12.7,0.878180173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.7,77.9,0.664635948,0.541850588,0.812318141,0.732464284,0.473932907,NA,NA,NA,NA,NA,NA,1.476848744
45,5,a45,2010,C¨¦cile Villenave,France,E,tropical ,30,Long,12.266,12.266,-2.15,800,28.69,cropland,A,OF,OFA,6,d,NA,NA,NA,1960,170,NA,NA,6,0.3,NA,3.6,2.09,0.812064965,0.2,0.2,10.44,NA,NA,146.5,NA,426.6,14.45264569,240.1,22.77101746,86.2,6.706325735,80.3,5.021457472,20,1.382960902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.7,156.7,209.9,7.111135328,93.3,8.848546143,64,4.97917456,39.9,2.495095307,12.7,0.878180173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.7,77.9,0.709215579,0.945235395,0.297787094,0.699393297,0.45413028,NA,NA,NA,NA,NA,NA,1.485984964
38,1,a38,2008,Klaus Birkhofer, Germany,E,atemp,30,Long,46.433,46.433,6.983,785,9.5,cropland,A,OF,OFA,4,d,NA,NA,NA,1818,99,23,165,5,0.5,NA,24.136,14,1,0.17,0.17,82.35,NA,NA,NA,NA,545,25,275,18,175,16,50,30,45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,15,382,50,170,20,100,12,90,27,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,21,0.355365186,0.480972661,0.559615788,-0.587786665,0.715620036,NA,NA,NA,NA,NA,NA,0.289892018
80,10,a80,2015,Yanfang Gu,China,A,sub,1,aShort,34.7,34.7,114.183,634.2,14,cropland,A,OF,OFA,4,d,NA,1.03,NA,1800,60,24,60,NA,NA,NA,10.2,5.92,0.05800464,NA,NA,NA,NA,NA,NA,NA,760,25.74779823,34.2,3.243518522,223.3,17.37265124,51.6,3.226739795,450.3,31.13736472,0.91,0.022139658,1.14,0.032709851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,5.759375921,3.9,0.369874919,27.6,2.147269029,6.8,0.425229275,131.2,9.072223519,0.8,0.019463435,1.15,0.03299678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.497519996,2.171249091,2.090700386,2.02659906,1.233191151,0.128832872,-0.00873368,NA,NA,NA,NA,NA
80,11,a80,2015,Yanfang Gu,China,A,sub,1,aShort,34.7,34.7,114.183,634.2,14,cropland,A,OF,OFA,4,d,NA,1.03,NA,1800,60,24,60,NA,NA,NA,10.2,5.92,0.05800464,NA,NA,NA,NA,NA,NA,NA,1810,61.32041421,598.2,56.73312222,1131.1,87.99913038,16.3,1.019299586,67.1,4.639833827,1.25,0.030411618,1.11,0.031849066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,24.39265096,80.8,7.663049607,459.9,35.78003719,32.2,2.013585686,142.3,9.83976682,0.8,0.019463435,1.09,0.031275209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921830912,2.001948181,0.899936815,-0.680801345,-0.751753461,0.446287103,0.018182319,NA,NA,NA,NA,NA
80,12,a80,2015,Yanfang Gu,China,A,sub,1,aShort,34.7,34.7,114.183,634.2,14,cropland,A,OF,OFA,4,d,NA,1.03,NA,1800,60,24,60,NA,NA,NA,10.2,5.92,0.05800464,NA,NA,NA,NA,NA,NA,NA,740,25.0702246,10.3,0.976849145,569.7,44.32243354,67.1,4.196012408,89.9,6.216409256,0.74,0.018003678,1.18,0.033857565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,34.21746871,9.1,0.863041478,737.9,57.40832668,138,8.629652941,129.9,8.982331061,0.8,0.019463435,1.24,0.035579137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.311055424,0.123869482,-0.258698408,-0.721069641,-0.368066982,-0.077961541,-0.049596941,NA,NA,NA,NA,NA
25,1,a25,2005,T.A Forge,Canada ,N,atemp,2,aShort,43.7,43.7,-77.9,952.85,12.27,grassland,S,OF,OFS,4,a,NA,NA,NA,1740,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750,59.2876933,NA,NA,994,77.33280488,NA,NA,NA,NA,NA,NA,1.7,0.048777849,NA,NA,NA,NA,NA,NA,NA,NA,40,3.441285025,500,16.93934094,NA,NA,300,20,NA,NA,NA,NA,NA,NA,2.49,0.071445202,NA,NA,NA,NA,NA,NA,NA,NA,30,3.377876301,1.252762968,NA,1.197954732,NA,NA,NA,-0.381654459,NA,NA,NA,NA,0.287682072
92,3,a92,2019,Shuang Zhong,China,A,atemp,17,Long,47.466,47.466,126.75,550,1.9,cropland,A,OF,OFA,4,d,7.08,12.4,1.88,1686.847448,285.7,77.55,58.15,5.45,1.21,NA,NA,NA,NA,NA,-1.88,NA,NA,NA,NA,NA,630,21.34356959,199.71,18.94044105,242.49,18.86562561,46.68,2.919073908,141.12,9.758172127,2.65,0.32,2.69,0.25,64.5,6.4,74.4,4.86873379,16,1.229092407,2,0.26,13,1.12,216,7.317795287,102.38,9.709690827,67.33,5.238247236,12.59,0.787299497,33.7,2.33028912,1.52,0.2,1.73,0.21,47.7,5.2,46.9,3.069134607,40,3.072731017,2.8,0.28,7.12,0.68,1.070441412,0.668174933,1.28135457,1.310412959,1.432112755,0.555849305,0.441419785,0.301733826,0.461438266,-0.916290732,-0.336472237,0.602041632
54,2,a54,2011,Shulan Zhao,China,N,atemp,0.25,aShort,36.866,36.866,115.016,524,14.1,grassland,S,OF,OFS,3,d,8.2,27.1,NA,1500,NA,NA,NA,7.95,-0.17,33.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632.7,223,1582,217,15.1,2,2.6,3,33,1.3,0.22,0.04,3.39,0.18,NA,NA,NA,NA,NA,NA,2.91,0.01,0.61,0.082,2681.3,110,2654,107,16.7,4.2,0.6,0.5,10,3.4,0.43,0.03,2.96,0.11,NA,NA,NA,NA,NA,NA,2.97,0,0.774,0.036,-0.496066665,-0.517378067,-0.100713976,1.466337069,1.193922468,-0.670157662,0.135640653,NA,NA,NA,-0.020408872,-0.238112916
60,1,a60,2012,Patrice Coll,France,E,atemp,7,Long,43.183,43.183,2.816,148.15,12.66,shrubwood,S,OF,OFS,4,a,NA,NA,NA,1500,45,25,NA,NA,NA,NA,10.8,6.26,1.276102088,NA,NA,NA,NA,NA,NA,NA,1355,115,251,40,422,36,303,38,165,28,NA,NA,2.37,0.06,44.3,3.3,53,4.4,60.4,6.5,2.31,0.05,NA,NA,936,49,149,16,402,29,212,15,114,14,NA,NA,2.33,0.03,37.4,1.8,47.6,2.4,69.2,3.7,2.24,0.03,NA,NA,0.369941257,0.521506633,0.048553225,0.357146531,0.369747026,NA,0.017021688,0.169313973,0.107459152,-0.136011758,0.030771659,NA
60,2,a60,2012,Patrice Coll,France,E,atemp,11,Long,43.183,43.183,2.816,148.15,12.66,shrubwood,S,OF,OFS,4,a,NA,NA,NA,1500,45,25,NA,NA,NA,NA,12.4,7.19,1.276102088,NA,NA,NA,NA,NA,NA,NA,1248,137,242,39,440,55,303,37,103,19,NA,NA,2.18,0.08,59.9,3.2,50.1,3.5,39.6,3.8,2.32,0.04,NA,NA,936,49,149,16,402,29,212,15,114,14,NA,NA,2.33,0.03,37.4,1.8,47.6,2.4,69.2,3.7,2.24,0.03,NA,NA,0.287682072,0.48499142,0.090322638,0.357146531,-0.10146946,NA,-0.066543391,0.471005801,0.051188247,-0.558171744,0.03509132,NA
60,3,a60,2012,Patrice Coll,France,E,atemp,17,Long,43.183,43.183,2.816,148.15,12.66,shrubwood,S,OF,OFS,4,a,NA,NA,NA,1500,45,25,NA,NA,NA,NA,13.5,7.83,1.334106729,NA,NA,NA,NA,NA,NA,NA,1672,143,408,47,541,60,417,51,115,16,NA,NA,2.19,0.05,49.9,2.7,41.6,4,53.8,5.4,2.3,0.04,NA,NA,936,49,149,16,402,29,212,15,114,14,NA,NA,2.33,0.03,37.4,1.8,47.6,2.4,69.2,3.7,2.24,0.03,NA,NA,0.580160317,1.007320868,0.29696719,0.676499947,0.00873368,NA,-0.061966724,0.288350298,-0.134732594,-0.251727395,0.026433257,NA
80,7,a80,2015,Yanfang Gu,China,A,sub,1,aShort,34.7,34.7,114.183,634.2,14,cropland,A,OF,OFA,4,d,NA,1.03,NA,1350,45,18,45,NA,NA,NA,9.6,5.57,-0.290023202,NA,NA,NA,NA,NA,NA,NA,540,18.29448822,12.3,1.166528591,201.2,15.65328002,24.1,1.507062579,297.6,20.57845823,0.81,0.019706728,1.22,0.03500528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,5.759375921,3.9,0.369874919,27.6,2.147269029,6.8,0.425229275,131.2,9.072223519,0.8,0.019463435,1.15,0.03299678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.155770703,1.148622709,1.986483666,1.265289228,0.819027426,0.01242252,0.059088916,NA,NA,NA,NA,NA
